cert,year,uninum,county_fips,deposits_kusd
873,2018,186444.0,13215,93542
873,2018,186445.0,13215,81992
873,2018,186446.0,13215,46551
873,2018,186455.0,13215,95264
873,2018,186457.0,13215,115254
873,2018,186470.0,13215,102162
873,2018,186472.0,13215,47754
873,2018,186475.0,13215,92854
873,2018,186478.0,13053,38993
873,2018,186480.0,13215,68235
873,2018,191332.0,45079,404060
873,2018,191333.0,45027,83462
873,2018,191334.0,45085,49404
873,2018,191335.0,45061,62653
873,2018,191336.0,45079,80928
873,2018,191339.0,45079,22619
873,2018,191340.0,45085,47132
873,2018,191342.0,45035,48231
873,2018,191343.0,45085,41160
873,2018,191345.0,45063,70473
873,2018,191348.0,45055,82475
873,2018,191350.0,45013,39006
873,2018,191351.0,45063,33077
873,2018,191354.0,45045,42166
873,2018,191355.0,45045,131641
873,2018,191356.0,45041,93785
873,2018,191358.0,45051,99637
873,2018,191361.0,45019,57748
873,2018,191362.0,45007,21554
873,2018,191363.0,45019,67718
873,2018,194362.0,01127,46675
873,2018,194367.0,01127,32793
873,2018,194369.0,01127,16215
873,2018,208048.0,13031,33258
873,2018,208049.0,13031,60095
873,2018,219355.0,01113,31951
873,2018,221771.0,13225,37100
873,2018,221790.0,13185,37974
873,2018,221793.0,13185,45438
873,2018,224313.0,12091,86902
873,2018,224314.0,12091,62504
873,2018,224315.0,12091,80706
873,2018,224319.0,12091,68805
873,2018,230860.0,13297,100842
873,2018,234764.0,13277,30832
873,2018,235641.0,13285,39464
873,2018,235643.0,13285,55818
873,2018,238406.0,13045,56592
873,2018,238407.0,13045,45021
873,2018,238828.0,13143,55247
873,2018,239927.0,45051,151667
873,2018,246673.0,13217,54558
873,2018,246674.0,13217,48261
873,2018,246678.0,13151,31665
873,2018,249140.0,01031,142957
873,2018,249633.0,01045,66378
873,2018,250567.0,13095,23709
873,2018,250569.0,13095,68185
873,2018,250570.0,13177,18583
873,2018,251742.0,13077,65121
873,2018,251743.0,13077,40958
873,2018,251745.0,13077,52111
873,2018,251778.0,12033,42118
873,2018,251833.0,13295,22023
873,2018,252431.0,01101,61374
873,2018,252432.0,01001,57638
873,2018,253156.0,45015,36291
873,2018,253158.0,45019,99493
873,2018,253659.0,12073,111578
873,2018,253660.0,12073,114860
873,2018,255835.0,12103,98413
873,2018,255838.0,12103,53755
873,2018,255839.0,12103,44121
873,2018,256753.0,12033,76102
873,2018,256756.0,12113,69268
873,2018,258098.0,01089,164205
873,2018,258218.0,13153,103224
873,2018,258219.0,13153,122351
873,2018,259222.0,01073,95240
873,2018,259223.0,01073,31433
873,2018,259224.0,01073,63899
873,2018,259225.0,01073,131659
873,2018,259226.0,01117,48422
873,2018,259228.0,01117,34229
873,2018,259229.0,01073,0
873,2018,260774.0,12089,54138
873,2018,261312.0,13129,39649
873,2018,261321.0,12091,58747
873,2018,261396.0,01125,57786
873,2018,261722.0,13135,49637
873,2018,262198.0,45083,31989
873,2018,262374.0,45079,47714
873,2018,262375.0,45079,63094
873,2018,262376.0,45079,35742
873,2018,262378.0,45079,45760
873,2018,263471.0,13115,41317
873,2018,265737.0,13059,73062
873,2018,265738.0,13059,118401
873,2018,265739.0,13147,88567
873,2018,265740.0,13219,59410
873,2018,265741.0,13059,109273
873,2018,265745.0,13059,73399
873,2018,265823.0,13127,54824
873,2018,283802.0,13227,51408
873,2018,283804.0,13057,191723
873,2018,283805.0,13057,188977
873,2018,283806.0,13121,245025
873,2018,283807.0,13121,158117
873,2018,288949.0,47037,41506
873,2018,288950.0,47187,27015
873,2018,288951.0,47165,27204
873,2018,290425.0,12101,74531
873,2018,290426.0,12103,54078
873,2018,290940.0,12033,64406
873,2018,294957.0,01125,33520
873,2018,334459.0,45013,45732
873,2018,334460.0,45063,31940
873,2018,357169.0,01089,119326
873,2018,357424.0,45015,56835
873,2018,359747.0,01113,43827
873,2018,360057.0,13135,90563
873,2018,360058.0,13117,132044
873,2018,360506.0,13113,58967
873,2018,361469.0,13261,0
873,2018,361471.0,01073,45624
873,2018,361774.0,13313,94773
873,2018,363719.0,13185,37655
873,2018,364136.0,12103,36649
873,2018,364306.0,13043,55442
873,2018,365237.0,13067,80830
873,2018,365238.0,13121,197653
873,2018,365265.0,47187,16554
873,2018,365351.0,12033,51289
873,2018,365352.0,12113,36308
873,2018,365539.0,13215,50317
873,2018,365623.0,47037,23473
873,2018,366302.0,12081,34529
873,2018,419619.0,45019,0
873,2018,419751.0,01089,50241
873,2018,423492.0,13135,33280
873,2018,424734.0,01125,72807
873,2018,428000.0,12091,24433
873,2018,428133.0,01125,52515
873,2018,428134.0,12033,35623
873,2018,429522.0,13223,65817
873,2018,430466.0,47065,88370
873,2018,432098.0,13051,169368
873,2018,444096.0,12103,71416
873,2018,450832.0,13135,47704
873,2018,453006.0,12057,83804
873,2018,453007.0,13245,57210
873,2018,453009.0,13127,139158
873,2018,453324.0,13015,58734
873,2018,453414.0,13051,50963
873,2018,453624.0,13215,0
873,2018,454248.0,12057,31812
873,2018,455355.0,47037,16616
873,2018,456594.0,12081,40561
873,2018,456678.0,12031,28557
873,2018,457585.0,13247,133936
873,2018,457908.0,12101,29587
873,2018,458099.0,12115,45305
873,2018,458821.0,01089,17130
873,2018,461000.0,13219,25156
873,2018,461369.0,13031,67425
873,2018,461371.0,13051,45434
873,2018,462467.0,13073,124015
873,2018,463126.0,12115,74147
873,2018,464968.0,47149,7843
873,2018,466297.0,47065,25260
873,2018,467238.0,12031,22406
873,2018,468421.0,12103,81863
873,2018,468530.0,12073,61037
873,2018,469120.0,45079,22723
873,2018,469477.0,01003,55003
873,2018,469487.0,13121,131969
873,2018,470767.0,12101,19967
873,2018,470781.0,13097,77657
873,2018,470791.0,47037,33382
873,2018,472659.0,13117,33580
873,2018,474014.0,12071,30600
873,2018,478320.0,12113,34570
873,2018,478812.0,13051,30867
873,2018,479948.0,12031,164482
873,2018,482381.0,01097,20736
873,2018,483138.0,13177,148035
873,2018,483146.0,13089,43407
873,2018,491166.0,13127,82015
873,2018,493272.0,45019,36735
873,2018,512005.0,13215,62722
873,2018,512440.0,01097,43300
873,2018,526389.0,13039,66540
873,2018,558092.0,12095,16524
873,2018,569314.0,47037,246330
873,2018,573176.0,12115,75419
873,2018,577678.0,12031,58534
873,2018,591421.0,13067,313303
873,2018,592852.0,13121,2706
873,2018,597609.0,13245,0
873,2018,602981.0,13275,0
35583,2018,7799.0,37081,482439
35583,2018,15880.0,37151,124898
35583,2018,42478.0,47149,687001
35583,2018,43502.0,37167,129544
35583,2018,47377.0,37057,590023
35583,2018,55597.0,51770,161724
35583,2018,57001.0,45051,154937
35583,2018,57788.0,37067,105852
35583,2018,61547.0,45019,108934
35583,2018,61926.0,37119,153108
35583,2018,82012.0,47037,5081571
35583,2018,226808.0,37081,76726
35583,2018,226809.0,37081,75144
35583,2018,226810.0,37081,0
35583,2018,226811.0,37081,38911
35583,2018,226812.0,37081,40101
35583,2018,255208.0,37151,62844
35583,2018,268014.0,37135,54304
35583,2018,276635.0,47003,90694
35583,2018,276637.0,47149,10750
35583,2018,276638.0,47149,43536
35583,2018,276639.0,47149,80396
35583,2018,276640.0,47149,63762
35583,2018,281400.0,37167,89767
35583,2018,289721.0,37151,69934
35583,2018,289722.0,37057,94088
35583,2018,290310.0,51161,133847
35583,2018,290311.0,51770,58347
35583,2018,290312.0,51775,65200
35583,2018,356490.0,47149,37643
35583,2018,358590.0,47189,102949
35583,2018,360320.0,37063,105354
35583,2018,360615.0,45051,51188
35583,2018,360670.0,47187,332216
35583,2018,361214.0,51770,29755
35583,2018,362594.0,47021,112908
35583,2018,362602.0,47189,26914
35583,2018,364149.0,45019,37581
35583,2018,364151.0,45019,39132
35583,2018,364157.0,45019,30147
35583,2018,364509.0,51161,32425
35583,2018,418783.0,47037,277105
35583,2018,419007.0,37081,225370
35583,2018,419024.0,45051,39380
35583,2018,419236.0,47043,73240
35583,2018,419422.0,37081,0
35583,2018,419556.0,47149,41468
35583,2018,419806.0,47149,58207
35583,2018,423016.0,47187,217123
35583,2018,423106.0,47187,139552
35583,2018,427750.0,47189,0
35583,2018,429530.0,37097,92133
35583,2018,429964.0,45015,32809
35583,2018,431720.0,47037,319717
35583,2018,438932.0,47187,80179
35583,2018,440230.0,51161,19278
35583,2018,441936.0,45013,60337
35583,2018,442311.0,45015,31664
35583,2018,442943.0,45019,104105
35583,2018,443463.0,47165,138285
35583,2018,445631.0,45045,18202
35583,2018,447216.0,45083,79668
35583,2018,448965.0,37025,52004
35583,2018,448966.0,37159,51298
35583,2018,449793.0,47189,189260
35583,2018,449870.0,45019,102260
35583,2018,453047.0,37063,74987
35583,2018,453052.0,45035,15427
35583,2018,453832.0,37057,36640
35583,2018,454896.0,47065,671827
35583,2018,461756.0,47037,58920
35583,2018,461759.0,47157,40068
35583,2018,465213.0,47037,32438
35583,2018,466479.0,47093,984342
35583,2018,466505.0,45019,36001
35583,2018,468142.0,37135,33977
35583,2018,468315.0,37001,53948
35583,2018,468534.0,45045,17852
35583,2018,469945.0,47037,15715
35583,2018,473492.0,45045,104707
35583,2018,473709.0,47037,139626
35583,2018,479331.0,37067,38373
35583,2018,483140.0,37081,52760
35583,2018,492565.0,47157,60227
35583,2018,492566.0,47157,55777
35583,2018,493044.0,47037,295174
35583,2018,493434.0,37183,65350
35583,2018,493995.0,37081,33232
35583,2018,495652.0,37025,78112
35583,2018,498650.0,47093,77156
35583,2018,500165.0,47037,157790
35583,2018,500307.0,47093,102055
35583,2018,508305.0,47037,45952
35583,2018,518104.0,47157,40704
35583,2018,518772.0,37183,75172
35583,2018,521471.0,37119,259765
35583,2018,527716.0,37119,38986
35583,2018,528022.0,37081,91517
35583,2018,539327.0,47093,38732
35583,2018,540733.0,47011,102305
35583,2018,540734.0,47001,73523
35583,2018,541044.0,45019,33500
35583,2018,541813.0,37021,45564
35583,2018,551268.0,37183,39289
35583,2018,557535.0,51161,27225
35583,2018,559631.0,45045,29086
35583,2018,563188.0,47093,30108
35583,2018,568565.0,37067,70288
35583,2018,573464.0,45077,50082
35583,2018,581995.0,37057,45968
35583,2018,585478.0,47009,55807
35583,2018,589565.0,47065,14464
35583,2018,590335.0,37183,113960
35583,2018,592414.0,47037,153108
35583,2018,592416.0,47157,813428
35583,2018,596457.0,37119,7979
873,2019,152.0,13275,161686
873,2019,556.0,13215,5375916
873,2019,1139.0,01127,75916
873,2019,1390.0,45085,167032
873,2019,1834.0,01127,252432
873,2019,3858.0,12021,63383
873,2019,3889.0,13031,232842
873,2019,5793.0,01113,144349
873,2019,6435.0,13225,93304
873,2019,6441.0,13185,273716
873,2019,7204.0,12091,80742
873,2019,7450.0,13213,121606
873,2019,8776.0,13297,237060
873,2019,9925.0,13277,276037
873,2019,10088.0,13285,158779
873,2019,10706.0,13275,52897
873,2019,11077.0,45051,53048
873,2019,12618.0,12051,85599
873,2019,12722.0,13217,131229
873,2019,13448.0,01069,91854
873,2019,13972.0,13143,58215
873,2019,14341.0,13045,70292
873,2019,14388.0,13077,109524
873,2019,14390.0,12033,300642
873,2019,14409.0,13295,62131
873,2019,14656.0,01101,545706
873,2019,15103.0,13261,169113
873,2019,15122.0,12071,102907
873,2019,15151.0,12073,27748
873,2019,17550.0,01089,273903
873,2019,32715.0,12095,569419
873,2019,32828.0,13219,164594
873,2019,32917.0,01073,1101101
873,2019,35262.0,12015,134568
873,2019,35980.0,13113,170939
873,2019,36353.0,13067,218847
873,2019,38655.0,13097,232273
873,2019,38680.0,12089,106422
873,2019,39007.0,13129,272857
873,2019,39022.0,12091,97617
873,2019,39112.0,01125,239599
873,2019,39157.0,13045,115623
873,2019,39561.0,13089,185138
873,2019,39934.0,13067,200576
873,2019,40260.0,45083,114478
873,2019,40631.0,13115,265184
873,2019,41059.0,13059,413037
873,2019,42500.0,13153,76472
873,2019,43832.0,13119,44246
873,2019,44037.0,13121,363908
873,2019,45016.0,45019,285473
873,2019,47722.0,01073,41032
873,2019,56829.0,12103,111971
873,2019,61932.0,12111,108588
873,2019,61961.0,12009,107184
873,2019,74894.0,12021,80952
873,2019,80562.0,12127,232751
873,2019,181337.0,13275,58520
873,2019,186444.0,13215,95811
873,2019,186445.0,13215,65630
873,2019,186446.0,13215,46550
873,2019,186455.0,13215,104728
873,2019,186457.0,13215,126047
873,2019,186470.0,13215,100267
873,2019,186472.0,13215,47460
873,2019,186475.0,13215,96122
873,2019,186478.0,13053,37050
873,2019,186480.0,13215,63727
873,2019,191332.0,45079,425061
873,2019,191333.0,45027,85126
873,2019,191334.0,45085,49933
873,2019,191335.0,45061,64844
873,2019,191336.0,45079,79183
873,2019,191339.0,45079,27997
873,2019,191340.0,45085,51867
873,2019,191342.0,45035,38999
873,2019,191343.0,45085,45018
873,2019,191345.0,45063,89755
873,2019,191348.0,45055,82530
873,2019,191350.0,45013,38464
873,2019,191351.0,45063,32765
873,2019,191354.0,45045,37833
873,2019,191355.0,45045,130040
873,2019,191356.0,45041,104002
873,2019,191358.0,45051,101150
873,2019,191361.0,45019,42800
873,2019,191362.0,45007,23364
873,2019,191363.0,45019,35808
873,2019,194362.0,01127,46750
873,2019,194367.0,01127,35928
873,2019,194369.0,01127,17534
873,2019,207975.0,12015,154159
873,2019,208048.0,13031,38469
873,2019,208049.0,13031,68172
873,2019,219355.0,01113,35247
873,2019,221771.0,13225,38180
873,2019,221790.0,13185,44335
873,2019,221793.0,13185,52348
873,2019,224313.0,12091,93302
873,2019,224314.0,12091,58633
873,2019,224315.0,12091,85210
873,2019,224319.0,12091,68267
873,2019,230860.0,13297,114851
873,2019,234764.0,13277,35629
873,2019,235641.0,13285,39950
873,2019,235643.0,13285,62478
873,2019,238406.0,13045,64247
873,2019,238407.0,13045,49775
873,2019,238828.0,13143,61396
873,2019,239927.0,45051,156327
873,2019,246673.0,13217,57785
873,2019,246674.0,13217,48923
873,2019,246678.0,13151,38510
873,2019,249140.0,01031,149539
873,2019,249633.0,01045,69303
873,2019,250567.0,13095,30166
873,2019,250569.0,13095,72883
873,2019,250570.0,13177,22272
873,2019,251742.0,13077,69988
873,2019,251743.0,13077,50417
873,2019,251745.0,13077,55323
873,2019,251778.0,12033,40685
873,2019,252431.0,01101,61067
873,2019,252432.0,01001,56542
873,2019,253156.0,45015,37016
873,2019,253158.0,45019,93201
873,2019,253659.0,12073,120812
873,2019,253660.0,12073,126597
873,2019,255835.0,12103,104410
873,2019,255838.0,12103,66731
873,2019,255839.0,12103,42574
873,2019,256753.0,12033,63705
873,2019,256756.0,12113,72009
873,2019,258098.0,01089,146777
873,2019,258218.0,13153,111119
873,2019,258219.0,13153,122221
873,2019,258854.0,12117,284324
873,2019,259222.0,01073,78635
873,2019,259223.0,01073,35293
873,2019,259224.0,01073,62164
873,2019,259225.0,01073,145839
873,2019,259226.0,01117,48032
873,2019,259228.0,01117,38497
873,2019,259229.0,01073,0
873,2019,259693.0,12115,147559
873,2019,259695.0,12086,161944
873,2019,259696.0,12011,138745
873,2019,260774.0,12089,55063
873,2019,261312.0,13129,37297
873,2019,261321.0,12091,60296
873,2019,261396.0,01125,57869
873,2019,261722.0,13135,49878
873,2019,262198.0,45083,34398
873,2019,262374.0,45079,52121
873,2019,262375.0,45079,67078
873,2019,262376.0,45079,36421
873,2019,263471.0,13115,35659
873,2019,265737.0,13059,80718
873,2019,265738.0,13059,125149
873,2019,265739.0,13147,98126
873,2019,265740.0,13219,64036
873,2019,265741.0,13059,102092
873,2019,265745.0,13059,88826
873,2019,265823.0,13127,57160
873,2019,283802.0,13227,49698
873,2019,283804.0,13057,202029
873,2019,283805.0,13057,216475
873,2019,283806.0,13121,253432
873,2019,283807.0,13121,169804
873,2019,288949.0,47037,42070
873,2019,288950.0,47187,25045
873,2019,288951.0,47165,26557
873,2019,290425.0,12101,76960
873,2019,290426.0,12103,54899
873,2019,290940.0,12033,69489
873,2019,294957.0,01125,37592
873,2019,334459.0,45013,41564
873,2019,334460.0,45063,36369
873,2019,357169.0,01089,130606
873,2019,357424.0,45015,50719
873,2019,359747.0,01113,41997
873,2019,360057.0,13135,81938
873,2019,360058.0,13117,142763
873,2019,360506.0,13113,62046
873,2019,360604.0,12095,151131
873,2019,361343.0,12071,279788
873,2019,361469.0,13261,0
873,2019,361471.0,01073,46354
873,2019,361774.0,13313,107631
873,2019,362620.0,12015,150919
873,2019,362926.0,12011,82070
873,2019,363099.0,12099,231217
873,2019,363719.0,13185,41847
873,2019,364136.0,12103,50905
873,2019,364306.0,13043,70027
873,2019,365237.0,13067,91157
873,2019,365238.0,13121,232419
873,2019,365265.0,47187,22595
873,2019,365351.0,12033,52289
873,2019,365352.0,12113,35543
873,2019,365539.0,13215,49221
873,2019,365623.0,47037,16291
873,2019,366302.0,12081,37505
873,2019,418718.0,12053,99323
873,2019,419128.0,12009,141422
873,2019,419619.0,45019,0
873,2019,419751.0,01089,59210
873,2019,423008.0,12086,235847
873,2019,423492.0,13135,42587
873,2019,424734.0,01125,60100
873,2019,425155.0,12085,193200
873,2019,428000.0,12091,26093
873,2019,428133.0,01125,43741
873,2019,428134.0,12033,41397
873,2019,429522.0,13223,69178
873,2019,429729.0,12111,68608
873,2019,430466.0,47065,69966
873,2019,432098.0,13051,203221
873,2019,437910.0,12011,794662
873,2019,439425.0,12099,854210
873,2019,442372.0,12071,115357
873,2019,444096.0,12103,68323
873,2019,446265.0,12086,58417
873,2019,450327.0,12086,92098
873,2019,450328.0,12011,75615
873,2019,450331.0,12086,156691
873,2019,450393.0,12061,124184
873,2019,450832.0,13135,53030
873,2019,451781.0,12086,110921
873,2019,453006.0,12057,518101
873,2019,453007.0,13245,64555
873,2019,453009.0,13127,135611
873,2019,453324.0,13015,64710
873,2019,453414.0,13051,55869
873,2019,454248.0,12057,23119
873,2019,454724.0,12086,111811
873,2019,455355.0,47037,14829
873,2019,456594.0,12081,45225
873,2019,456678.0,12031,31529
873,2019,457585.0,13247,153937
873,2019,457908.0,12101,34691
873,2019,458099.0,12115,47563
873,2019,458821.0,01089,41702
873,2019,461000.0,13219,37584
873,2019,461369.0,13031,72600
873,2019,461371.0,13051,60198
873,2019,462467.0,13073,147028
873,2019,463126.0,12115,95762
873,2019,464968.0,47149,9933
873,2019,466297.0,47065,24408
873,2019,466958.0,12099,313035
873,2019,467238.0,12031,25283
873,2019,468421.0,12103,82484
873,2019,468530.0,12073,57400
873,2019,469120.0,45079,65589
873,2019,469477.0,01003,49853
873,2019,469487.0,13121,155398
873,2019,470767.0,12101,22198
873,2019,470781.0,13097,78322
873,2019,470791.0,47037,31835
873,2019,472091.0,12127,209397
873,2019,472659.0,13117,37462
873,2019,474014.0,12071,35901
873,2019,476597.0,12095,131446
873,2019,478320.0,12113,39504
873,2019,478812.0,13051,31952
873,2019,479948.0,12031,180794
873,2019,480334.0,12099,83335
873,2019,482381.0,01097,15061
873,2019,483138.0,13177,197340
873,2019,483146.0,13089,45196
873,2019,489871.0,12099,156777
873,2019,491166.0,13127,55010
873,2019,493272.0,45019,62435
873,2019,497944.0,12086,303032
873,2019,511425.0,12099,87731
873,2019,512005.0,13215,64765
873,2019,512440.0,01097,45944
873,2019,512925.0,12071,91648
873,2019,521338.0,12021,253412
873,2019,521339.0,12021,460136
873,2019,526389.0,13039,68521
873,2019,569314.0,47037,177262
873,2019,572513.0,12057,233047
873,2019,573176.0,12115,467066
873,2019,577678.0,12031,59360
873,2019,580607.0,12011,213777
873,2019,581611.0,12099,49716
873,2019,591421.0,13067,377247
873,2019,592544.0,12057,29319
873,2019,592852.0,13121,10042
873,2019,597609.0,13245,0
873,2019,602981.0,13275,0
873,2019,604845.0,13021,37116
873,2019,605502.0,12069,29253
35583,2019,7799.0,37081,473907
35583,2019,15880.0,37151,132599
35583,2019,42478.0,47149,757188
35583,2019,43502.0,37167,167012
35583,2019,47377.0,37057,575899
35583,2019,55597.0,51770,220931
35583,2019,57001.0,45051,159935
35583,2019,57788.0,37067,48189
35583,2019,61547.0,45019,243196
35583,2019,61926.0,37119,158209
35583,2019,82012.0,47037,5592705
35583,2019,226808.0,37081,74877
35583,2019,226809.0,37081,34802
35583,2019,226810.0,37081,0
35583,2019,226811.0,37081,66401
35583,2019,226812.0,37081,34991
35583,2019,255208.0,37151,60409
35583,2019,276635.0,47003,98828
35583,2019,276637.0,47149,10968
35583,2019,276638.0,47149,46243
35583,2019,276639.0,47149,88814
35583,2019,276640.0,47149,67283
35583,2019,281400.0,37167,77226
35583,2019,289721.0,37151,71082
35583,2019,289722.0,37057,94307
35583,2019,290310.0,51161,146874
35583,2019,290311.0,51770,34556
35583,2019,290312.0,51775,94339
35583,2019,356490.0,47149,46435
35583,2019,358590.0,47189,110295
35583,2019,360320.0,37063,111611
35583,2019,360615.0,45051,48754
35583,2019,360670.0,47187,363953
35583,2019,361214.0,51770,21781
35583,2019,362594.0,47021,135027
35583,2019,362602.0,47189,32481
35583,2019,364149.0,45019,33715
35583,2019,364151.0,45019,32066
35583,2019,364157.0,45019,27321
35583,2019,364509.0,51161,25458
35583,2019,418783.0,47037,306347
35583,2019,419007.0,37081,227145
35583,2019,419024.0,45051,45230
35583,2019,419236.0,47043,77656
35583,2019,419422.0,37081,0
35583,2019,419556.0,47149,45562
35583,2019,419806.0,47149,59752
35583,2019,423016.0,47187,219446
35583,2019,423106.0,47187,153966
35583,2019,427750.0,47189,0
35583,2019,429530.0,37097,128877
35583,2019,429964.0,45015,44239
35583,2019,431720.0,47037,324074
35583,2019,438932.0,47187,117428
35583,2019,440230.0,51161,16883
35583,2019,441936.0,45013,61166
35583,2019,442311.0,45015,28125
35583,2019,442943.0,45019,66740
35583,2019,443463.0,47165,163064
35583,2019,445631.0,45045,21232
35583,2019,447216.0,45083,53622
35583,2019,448965.0,37025,56219
35583,2019,448966.0,37159,52989
35583,2019,449793.0,47189,200369
35583,2019,449870.0,45019,39583
35583,2019,453047.0,37063,66948
35583,2019,453052.0,45035,14854
35583,2019,453832.0,37057,38418
35583,2019,454896.0,47065,830466
35583,2019,461756.0,47037,86511
35583,2019,461759.0,47157,43962
35583,2019,465213.0,47037,31919
35583,2019,466479.0,47093,1190356
35583,2019,466505.0,45019,37544
35583,2019,468142.0,37135,68143
35583,2019,468315.0,37001,60642
35583,2019,468534.0,45045,19051
35583,2019,469945.0,47037,22241
35583,2019,473492.0,45045,153100
35583,2019,473709.0,47037,160359
35583,2019,479331.0,37067,12720
35583,2019,483140.0,37081,58133
35583,2019,492565.0,47157,63036
35583,2019,492566.0,47157,59508
35583,2019,493044.0,47037,315816
35583,2019,493434.0,37183,17911
35583,2019,493995.0,37081,28024
35583,2019,495652.0,37025,73395
35583,2019,498650.0,47093,71308
35583,2019,500165.0,47037,172885
35583,2019,500307.0,47093,128485
35583,2019,508305.0,47037,54808
35583,2019,518104.0,47157,49036
35583,2019,518772.0,37183,45373
35583,2019,521471.0,37119,254704
35583,2019,527716.0,37119,28089
35583,2019,528022.0,37081,145578
35583,2019,539327.0,47093,43693
35583,2019,540733.0,47011,140227
35583,2019,540734.0,47001,113897
35583,2019,541044.0,45019,32204
35583,2019,541813.0,37021,40426
35583,2019,551268.0,37183,17800
35583,2019,557535.0,51161,25434
35583,2019,559631.0,45045,19419
35583,2019,563188.0,47093,43075
35583,2019,568565.0,37067,169477
35583,2019,573464.0,45077,50396
35583,2019,581995.0,37057,67621
35583,2019,585478.0,47009,79862
35583,2019,589565.0,47065,22318
35583,2019,590335.0,37183,275385
35583,2019,592414.0,47037,156217
35583,2019,592416.0,47157,651173
35583,2019,596457.0,37119,67578
35583,2019,612658.0,47157,301
873,2020,152.0,13275,181107
873,2020,556.0,13215,7672011
873,2020,1139.0,01127,85509
873,2020,1390.0,45085,268361
873,2020,1834.0,01127,282827
873,2020,3858.0,12021,69380
873,2020,3889.0,13031,338792
873,2020,5793.0,01113,166230
873,2020,6435.0,13225,98157
873,2020,6441.0,13185,434896
873,2020,7204.0,12091,90152
873,2020,7450.0,13213,124828
873,2020,8776.0,13297,278122
873,2020,9925.0,13277,347720
873,2020,10088.0,13285,193551
873,2020,10706.0,13275,45208
873,2020,11077.0,45051,61514
873,2020,12618.0,12051,90523
873,2020,12722.0,13217,111716
873,2020,13448.0,01069,164194
873,2020,13972.0,13143,64738
873,2020,14341.0,13045,81736
873,2020,14388.0,13077,125669
873,2020,14390.0,12033,366716
873,2020,14409.0,13295,69998
873,2020,14656.0,01101,829469
873,2020,15103.0,13261,177585
873,2020,15122.0,12071,92620
873,2020,15151.0,12073,30848
873,2020,17550.0,01089,402804
873,2020,32715.0,12095,405245
873,2020,32828.0,13219,215552
873,2020,32917.0,01073,1594666
873,2020,35262.0,12015,110100
873,2020,35980.0,13113,203861
873,2020,36353.0,13067,232726
873,2020,38655.0,13097,309473
873,2020,38680.0,12089,102699
873,2020,39007.0,13129,312460
873,2020,39022.0,12091,104441
873,2020,39112.0,01125,288661
873,2020,39157.0,13045,176365
873,2020,39561.0,13089,247456
873,2020,39934.0,13067,189431
873,2020,40260.0,45083,146322
873,2020,40631.0,13115,316205
873,2020,41059.0,13059,556668
873,2020,42500.0,13153,92764
873,2020,43832.0,13119,47783
873,2020,44037.0,13121,495505
873,2020,45016.0,45019,324431
873,2020,47722.0,01073,46053
873,2020,56829.0,12103,118444
873,2020,61932.0,12111,81061
873,2020,61961.0,12009,64190
873,2020,74894.0,12021,76701
873,2020,80562.0,12127,179621
873,2020,181337.0,13275,66953
873,2020,186444.0,13215,111420
873,2020,186445.0,13215,128950
873,2020,186446.0,13215,49827
873,2020,186455.0,13215,122087
873,2020,186457.0,13215,138299
873,2020,186470.0,13215,120682
873,2020,186475.0,13215,109247
873,2020,186478.0,13053,41396
873,2020,186480.0,13215,79672
873,2020,191332.0,45079,604896
873,2020,191333.0,45027,95402
873,2020,191335.0,45061,75163
873,2020,191336.0,45079,87855
873,2020,191340.0,45085,67150
873,2020,191342.0,45035,35172
873,2020,191343.0,45085,54396
873,2020,191345.0,45063,122727
873,2020,191348.0,45055,85461
873,2020,191350.0,45013,46319
873,2020,191351.0,45063,36856
873,2020,191354.0,45045,42103
873,2020,191355.0,45045,153349
873,2020,191356.0,45041,99741
873,2020,191358.0,45051,117585
873,2020,191361.0,45019,57454
873,2020,191362.0,45007,27251
873,2020,191363.0,45019,49836
873,2020,194362.0,01127,76056
873,2020,194367.0,01127,46607
873,2020,207975.0,12015,105480
873,2020,208049.0,13031,81845
873,2020,219355.0,01113,40739
873,2020,221771.0,13225,41589
873,2020,221790.0,13185,51882
873,2020,221793.0,13185,63685
873,2020,224313.0,12091,107583
873,2020,224314.0,12091,65294
873,2020,224315.0,12091,99511
873,2020,224319.0,12091,85576
873,2020,230860.0,13297,131663
873,2020,234764.0,13277,43089
873,2020,235641.0,13285,46886
873,2020,235643.0,13285,87151
873,2020,238406.0,13045,73622
873,2020,238407.0,13045,51264
873,2020,238828.0,13143,70102
873,2020,239927.0,45051,171940
873,2020,246673.0,13217,67379
873,2020,246674.0,13217,51122
873,2020,246678.0,13151,46076
873,2020,249140.0,01031,175349
873,2020,249633.0,01045,85064
873,2020,250567.0,13095,32440
873,2020,250569.0,13095,77719
873,2020,250570.0,13177,27251
873,2020,251742.0,13077,79219
873,2020,251743.0,13077,62399
873,2020,251745.0,13077,59769
873,2020,251778.0,12033,52180
873,2020,252431.0,01101,71067
873,2020,252432.0,01001,62921
873,2020,253156.0,45015,43598
873,2020,253158.0,45019,106094
873,2020,253659.0,12073,138724
873,2020,253660.0,12073,135913
873,2020,255835.0,12103,131146
873,2020,255838.0,12103,75256
873,2020,255839.0,12103,42657
873,2020,256753.0,12033,120772
873,2020,256756.0,12113,82588
873,2020,258098.0,01089,129695
873,2020,258218.0,13153,123042
873,2020,258219.0,13153,160740
873,2020,258854.0,12117,278177
873,2020,259222.0,01073,53203
