geofips,geoname,year,personal_income_kusd
26089,"Leelanau, MI",2024,2108455.0
26091,"Lenawee, MI",2019,4003666.0
26091,"Lenawee, MI",2020,4386378.0
26091,"Lenawee, MI",2021,4739808.0
26091,"Lenawee, MI",2022,4769368.0
26091,"Lenawee, MI",2023,4996348.0
26091,"Lenawee, MI",2024,5183425.0
26093,"Livingston, MI",2019,11344685.0
26093,"Livingston, MI",2020,12032025.0
26093,"Livingston, MI",2021,13196130.0
26093,"Livingston, MI",2022,13478244.0
26093,"Livingston, MI",2023,14319362.0
26093,"Livingston, MI",2024,14938495.0
26095,"Luce, MI",2019,193330.0
26095,"Luce, MI",2020,215073.0
26095,"Luce, MI",2021,233126.0
26095,"Luce, MI",2022,226003.0
26095,"Luce, MI",2023,232778.0
26095,"Luce, MI",2024,251092.0
26097,"Mackinac, MI",2019,475485.0
26097,"Mackinac, MI",2020,535183.0
26097,"Mackinac, MI",2021,583247.0
26097,"Mackinac, MI",2022,586473.0
26097,"Mackinac, MI",2023,624599.0
26097,"Mackinac, MI",2024,666172.0
26099,"Macomb, MI",2019,41317087.0
26099,"Macomb, MI",2020,45015985.0
26099,"Macomb, MI",2021,47372297.0
26099,"Macomb, MI",2022,48610839.0
26099,"Macomb, MI",2023,51408136.0
26099,"Macomb, MI",2024,53843586.0
26101,"Manistee, MI",2019,986746.0
26101,"Manistee, MI",2020,1088038.0
26101,"Manistee, MI",2021,1174265.0
26101,"Manistee, MI",2022,1173809.0
26101,"Manistee, MI",2023,1254981.0
26101,"Manistee, MI",2024,1323084.0
26103,"Marquette, MI",2019,2673013.0
26103,"Marquette, MI",2020,2916371.0
26103,"Marquette, MI",2021,3177654.0
26103,"Marquette, MI",2022,3122505.0
26103,"Marquette, MI",2023,3300553.0
26103,"Marquette, MI",2024,3524672.0
26105,"Mason, MI",2019,1196726.0
26105,"Mason, MI",2020,1325794.0
26105,"Mason, MI",2021,1430587.0
26105,"Mason, MI",2022,1414382.0
26105,"Mason, MI",2023,1484142.0
26105,"Mason, MI",2024,1543927.0
26107,"Mecosta, MI",2019,1470949.0
26107,"Mecosta, MI",2020,1624074.0
26107,"Mecosta, MI",2021,1777183.0
26107,"Mecosta, MI",2022,1748440.0
26107,"Mecosta, MI",2023,1866222.0
26107,"Mecosta, MI",2024,1931974.0
26109,"Menominee, MI",2019,967723.0
26109,"Menominee, MI",2020,1040370.0
26109,"Menominee, MI",2021,1132505.0
26109,"Menominee, MI",2022,1121960.0
26109,"Menominee, MI",2023,1150785.0
26109,"Menominee, MI",2024,1186891.0
26111,"Midland, MI",2019,4516809.0
26111,"Midland, MI",2020,4799703.0
26111,"Midland, MI",2021,5066278.0
26111,"Midland, MI",2022,5079831.0
26111,"Midland, MI",2023,5408970.0
26111,"Midland, MI",2024,5643083.0
26113,"Missaukee, MI",2019,545668.0
26113,"Missaukee, MI",2020,621356.0
26113,"Missaukee, MI",2021,675911.0
26113,"Missaukee, MI",2022,659798.0
26113,"Missaukee, MI",2023,691485.0
26113,"Missaukee, MI",2024,716763.0
26115,"Monroe, MI",2019,7302077.0
26115,"Monroe, MI",2020,7735434.0
26115,"Monroe, MI",2021,8239209.0
26115,"Monroe, MI",2022,8808501.0
26115,"Monroe, MI",2023,9306732.0
26115,"Monroe, MI",2024,9627565.0
26117,"Montcalm, MI",2019,2279865.0
26117,"Montcalm, MI",2020,2527626.0
26117,"Montcalm, MI",2021,2787476.0
26117,"Montcalm, MI",2022,2772028.0
26117,"Montcalm, MI",2023,2895642.0
26117,"Montcalm, MI",2024,3011592.0
26119,"Montmorency, MI",2019,347642.0
26119,"Montmorency, MI",2020,390439.0
26119,"Montmorency, MI",2021,407775.0
26119,"Montmorency, MI",2022,402780.0
26119,"Montmorency, MI",2023,424329.0
26119,"Montmorency, MI",2024,443263.0
26121,"Muskegon, MI",2019,6884718.0
26121,"Muskegon, MI",2020,7752965.0
26121,"Muskegon, MI",2021,8188919.0
26121,"Muskegon, MI",2022,8335955.0
26121,"Muskegon, MI",2023,8701921.0
26121,"Muskegon, MI",2024,9099019.0
26123,"Newaygo, MI",2019,1863723.0
26123,"Newaygo, MI",2020,2093068.0
26123,"Newaygo, MI",2021,2265598.0
26123,"Newaygo, MI",2022,2262593.0
26123,"Newaygo, MI",2023,2377333.0
26123,"Newaygo, MI",2024,2479493.0
26125,"Oakland, MI",2019,91571131.0
26125,"Oakland, MI",2020,96777418.0
26125,"Oakland, MI",2021,105064558.0
26125,"Oakland, MI",2022,108963377.0
26125,"Oakland, MI",2023,115913573.0
26125,"Oakland, MI",2024,121361366.0
26127,"Oceana, MI",2019,1025036.0
26127,"Oceana, MI",2020,1148731.0
26127,"Oceana, MI",2021,1248415.0
26127,"Oceana, MI",2022,1245199.0
26127,"Oceana, MI",2023,1334915.0
26127,"Oceana, MI",2024,1374417.0
26129,"Ogemaw, MI",2019,719358.0
26129,"Ogemaw, MI",2020,819182.0
26129,"Ogemaw, MI",2021,884781.0
26129,"Ogemaw, MI",2022,860152.0
26129,"Ogemaw, MI",2023,912230.0
26129,"Ogemaw, MI",2024,955348.0
26131,"Ontonagon, MI",2019,234045.0
26131,"Ontonagon, MI",2020,259148.0
26131,"Ontonagon, MI",2021,278023.0
26131,"Ontonagon, MI",2022,275568.0
26131,"Ontonagon, MI",2023,290628.0
26131,"Ontonagon, MI",2024,301161.0
26133,"Osceola, MI",2019,893287.0
26133,"Osceola, MI",2020,985077.0
26133,"Osceola, MI",2021,1053170.0
26133,"Osceola, MI",2022,1084387.0
26133,"Osceola, MI",2023,1140471.0
26133,"Osceola, MI",2024,1207895.0
26135,"Oscoda, MI",2019,283822.0
26135,"Oscoda, MI",2020,308745.0
26135,"Oscoda, MI",2021,343287.0
26135,"Oscoda, MI",2022,371622.0
26135,"Oscoda, MI",2023,365455.0
26135,"Oscoda, MI",2024,379157.0
26137,"Otsego, MI",2019,1022377.0
26137,"Otsego, MI",2020,1150747.0
26137,"Otsego, MI",2021,1263957.0
26137,"Otsego, MI",2022,1237549.0
26137,"Otsego, MI",2023,1315743.0
26137,"Otsego, MI",2024,1375413.0
26139,"Ottawa, MI",2019,14430383.0
26139,"Ottawa, MI",2020,15919677.0
26139,"Ottawa, MI",2021,17824138.0
26139,"Ottawa, MI",2022,18168498.0
26139,"Ottawa, MI",2023,19379649.0
26139,"Ottawa, MI",2024,20419059.0
26141,"Presque Isle, MI",2019,511088.0
26141,"Presque Isle, MI",2020,578218.0
26141,"Presque Isle, MI",2021,625118.0
26141,"Presque Isle, MI",2022,623771.0
26141,"Presque Isle, MI",2023,654674.0
26141,"Presque Isle, MI",2024,684684.0
26143,"Roscommon, MI",2019,889119.0
26143,"Roscommon, MI",2020,1001946.0
26143,"Roscommon, MI",2021,1076868.0
26143,"Roscommon, MI",2022,1040920.0
26143,"Roscommon, MI",2023,1142122.0
26143,"Roscommon, MI",2024,1204865.0
26145,"Saginaw, MI",2019,7781747.0
26145,"Saginaw, MI",2020,8666371.0
26145,"Saginaw, MI",2021,9293245.0
26145,"Saginaw, MI",2022,9057941.0
26145,"Saginaw, MI",2023,9536683.0
26145,"Saginaw, MI",2024,9892414.0
26147,"St. Clair, MI",2019,7234053.0
26147,"St. Clair, MI",2020,8024356.0
26147,"St. Clair, MI",2021,8447803.0
26147,"St. Clair, MI",2022,8441002.0
26147,"St. Clair, MI",2023,8890803.0
26147,"St. Clair, MI",2024,9288771.0
26149,"St. Joseph, MI",2019,2338396.0
26149,"St. Joseph, MI",2020,2614624.0
26149,"St. Joseph, MI",2021,2893935.0
26149,"St. Joseph, MI",2022,2908698.0
26149,"St. Joseph, MI",2023,3057600.0
26149,"St. Joseph, MI",2024,3160096.0
26151,"Sanilac, MI",2019,1555947.0
26151,"Sanilac, MI",2020,1779781.0
26151,"Sanilac, MI",2021,1918454.0
26151,"Sanilac, MI",2022,1917785.0
26151,"Sanilac, MI",2023,2022966.0
26151,"Sanilac, MI",2024,2085340.0
26153,"Schoolcraft, MI",2019,325459.0
26153,"Schoolcraft, MI",2020,364920.0
26153,"Schoolcraft, MI",2021,386204.0
26153,"Schoolcraft, MI",2022,372294.0
26153,"Schoolcraft, MI",2023,396649.0
26153,"Schoolcraft, MI",2024,430601.0
26155,"Shiawassee, MI",2019,2770118.0
26155,"Shiawassee, MI",2020,3036020.0
26155,"Shiawassee, MI",2021,3258075.0
26155,"Shiawassee, MI",2022,3265271.0
26155,"Shiawassee, MI",2023,3433204.0
26155,"Shiawassee, MI",2024,3594400.0
26157,"Tuscola, MI",2019,1982823.0
26157,"Tuscola, MI",2020,2224642.0
26157,"Tuscola, MI",2021,2379182.0
26157,"Tuscola, MI",2022,2359378.0
26157,"Tuscola, MI",2023,2513957.0
26157,"Tuscola, MI",2024,2629472.0
26159,"Van Buren, MI",2019,3144865.0
26159,"Van Buren, MI",2020,3449108.0
26159,"Van Buren, MI",2021,3775695.0
26159,"Van Buren, MI",2022,3803231.0
26159,"Van Buren, MI",2023,3996968.0
26159,"Van Buren, MI",2024,4180368.0
26161,"Washtenaw, MI",2019,22657639.0
26161,"Washtenaw, MI",2020,23548351.0
26161,"Washtenaw, MI",2021,25966644.0
26161,"Washtenaw, MI",2022,26825581.0
26161,"Washtenaw, MI",2023,28552089.0
26161,"Washtenaw, MI",2024,29811220.0
26163,"Wayne, MI",2019,76937040.0
26163,"Wayne, MI",2020,83977834.0
26163,"Wayne, MI",2021,87563626.0
26163,"Wayne, MI",2022,88363117.0
26163,"Wayne, MI",2023,93855872.0
26163,"Wayne, MI",2024,98675057.0
26165,"Wexford, MI",2019,1263052.0
26165,"Wexford, MI",2020,1403066.0
26165,"Wexford, MI",2021,1526137.0
26165,"Wexford, MI",2022,1502751.0
26165,"Wexford, MI",2023,1571787.0
26165,"Wexford, MI",2024,1659230.0
27001,"Aitkin, MN",2019,655457.0
27001,"Aitkin, MN",2020,737413.0
27001,"Aitkin, MN",2021,811145.0
27001,"Aitkin, MN",2022,789034.0
27001,"Aitkin, MN",2023,836331.0
27001,"Aitkin, MN",2024,877408.0
27003,"Anoka, MN",2019,19000875.0
27003,"Anoka, MN",2020,20317497.0
27003,"Anoka, MN",2021,21826971.0
27003,"Anoka, MN",2022,22243427.0
27003,"Anoka, MN",2023,23257609.0
27003,"Anoka, MN",2024,24459050.0
27005,"Becker, MN",2019,1666956.0
27005,"Becker, MN",2020,1811021.0
27005,"Becker, MN",2021,2006394.0
27005,"Becker, MN",2022,2028677.0
27005,"Becker, MN",2023,2137893.0
27005,"Becker, MN",2024,2246063.0
27007,"Beltrami, MN",2019,1967631.0
27007,"Beltrami, MN",2020,2169890.0
27007,"Beltrami, MN",2021,2386395.0
27007,"Beltrami, MN",2022,2370939.0
27007,"Beltrami, MN",2023,2489813.0
27007,"Beltrami, MN",2024,2627753.0
27009,"Benton, MN",2019,1871472.0
27009,"Benton, MN",2020,2027136.0
27009,"Benton, MN",2021,2234494.0
27009,"Benton, MN",2022,2264377.0
27009,"Benton, MN",2023,2359388.0
27009,"Benton, MN",2024,2444641.0
27011,"Big Stone, MN",2019,256688.0
27011,"Big Stone, MN",2020,298488.0
27011,"Big Stone, MN",2021,342817.0
27011,"Big Stone, MN",2022,357683.0
27011,"Big Stone, MN",2023,345955.0
27011,"Big Stone, MN",2024,356063.0
27013,"Blue Earth, MN",2019,3094269.0
27013,"Blue Earth, MN",2020,3351238.0
27013,"Blue Earth, MN",2021,3651526.0
27013,"Blue Earth, MN",2022,3742391.0
27013,"Blue Earth, MN",2023,3820814.0
27013,"Blue Earth, MN",2024,4020292.0
27015,"Brown, MN",2019,1348936.0
27015,"Brown, MN",2020,1475376.0
27015,"Brown, MN",2021,1627103.0
27015,"Brown, MN",2022,1613753.0
27015,"Brown, MN",2023,1651107.0
27015,"Brown, MN",2024,1716384.0
27017,"Carlton, MN",2019,1567758.0
27017,"Carlton, MN",2020,1668350.0
27017,"Carlton, MN",2021,1831540.0
27017,"Carlton, MN",2022,1847639.0
27017,"Carlton, MN",2023,1929466.0
27017,"Carlton, MN",2024,2039243.0
27019,"Carver, MN",2019,7755123.0
27019,"Carver, MN",2020,8066122.0
27019,"Carver, MN",2021,9108755.0
27019,"Carver, MN",2022,9701779.0
27019,"Carver, MN",2023,10279835.0
27019,"Carver, MN",2024,10825179.0
27021,"Cass, MN",2019,1400131.0
27021,"Cass, MN",2020,1523059.0
27021,"Cass, MN",2021,1788233.0
27021,"Cass, MN",2022,1725475.0
27021,"Cass, MN",2023,1817852.0
27021,"Cass, MN",2024,1917778.0
27023,"Chippewa, MN",2019,550883.0
27023,"Chippewa, MN",2020,612675.0
27023,"Chippewa, MN",2021,673957.0
27023,"Chippewa, MN",2022,694884.0
27023,"Chippewa, MN",2023,710686.0
27023,"Chippewa, MN",2024,719966.0
27025,"Chisago, MN",2019,2867883.0
27025,"Chisago, MN",2020,3032803.0
27025,"Chisago, MN",2021,3350952.0
27025,"Chisago, MN",2022,3445623.0
27025,"Chisago, MN",2023,3608805.0
27025,"Chisago, MN",2024,3791769.0
27027,"Clay, MN",2019,2816281.0
27027,"Clay, MN",2020,3065894.0
27027,"Clay, MN",2021,3357380.0
27027,"Clay, MN",2022,3460781.0
27027,"Clay, MN",2023,3565358.0
27027,"Clay, MN",2024,3711293.0
27029,"Clearwater, MN",2019,384803.0
27029,"Clearwater, MN",2020,445870.0
27029,"Clearwater, MN",2021,479535.0
27029,"Clearwater, MN",2022,453370.0
27029,"Clearwater, MN",2023,477745.0
27029,"Clearwater, MN",2024,501252.0
27031,"Cook, MN",2019,287805.0
27031,"Cook, MN",2020,308749.0
27031,"Cook, MN",2021,334334.0
27031,"Cook, MN",2022,340002.0
27031,"Cook, MN",2023,368447.0
27031,"Cook, MN",2024,385909.0
27033,"Cottonwood, MN",2019,507566.0
27033,"Cottonwood, MN",2020,628762.0
27033,"Cottonwood, MN",2021,681613.0
27033,"Cottonwood, MN",2022,720886.0
27033,"Cottonwood, MN",2023,680494.0
27033,"Cottonwood, MN",2024,682902.0
27035,"Crow Wing, MN",2019,3013167.0
27035,"Crow Wing, MN",2020,3261486.0
27035,"Crow Wing, MN",2021,3718605.0
27035,"Crow Wing, MN",2022,3677212.0
27035,"Crow Wing, MN",2023,3909101.0
27035,"Crow Wing, MN",2024,4131622.0
27037,"Dakota, MN",2019,26627005.0
27037,"Dakota, MN",2020,28136324.0
27037,"Dakota, MN",2021,30247124.0
27037,"Dakota, MN",2022,31725483.0
27037,"Dakota, MN",2023,33645368.0
27037,"Dakota, MN",2024,35294325.0
27039,"Dodge, MN",2019,970868.0
27039,"Dodge, MN",2020,1086659.0
27039,"Dodge, MN",2021,1227865.0
27039,"Dodge, MN",2022,1252381.0
27039,"Dodge, MN",2023,1282966.0
27039,"Dodge, MN",2024,1331089.0
27041,"Douglas, MN",2019,1984103.0
27041,"Douglas, MN",2020,2183381.0
27041,"Douglas, MN",2021,2431021.0
27041,"Douglas, MN",2022,2522514.0
27041,"Douglas, MN",2023,2653986.0
27041,"Douglas, MN",2024,2765770.0
27043,"Faribault, MN",2019,588996.0
27043,"Faribault, MN",2020,666895.0
27043,"Faribault, MN",2021,756620.0
27043,"Faribault, MN",2022,797353.0
27043,"Faribault, MN",2023,774199.0
27043,"Faribault, MN",2024,800970.0
27045,"Fillmore, MN",2019,919309.0
27045,"Fillmore, MN",2020,1045254.0
27045,"Fillmore, MN",2021,1163521.0
27045,"Fillmore, MN",2022,1195715.0
27045,"Fillmore, MN",2023,1229621.0
27045,"Fillmore, MN",2024,1261143.0
27047,"Freeborn, MN",2019,1373965.0
27047,"Freeborn, MN",2020,1511752.0
27047,"Freeborn, MN",2021,1679975.0
27047,"Freeborn, MN",2022,1697447.0
27047,"Freeborn, MN",2023,1729458.0
27047,"Freeborn, MN",2024,1791797.0
27049,"Goodhue, MN",2019,2547842.0
27049,"Goodhue, MN",2020,2689891.0
27049,"Goodhue, MN",2021,2958190.0
27049,"Goodhue, MN",2022,3063025.0
27049,"Goodhue, MN",2023,3259735.0
27049,"Goodhue, MN",2024,3377482.0
27051,"Grant, MN",2019,271574.0
27051,"Grant, MN",2020,330238.0
27051,"Grant, MN",2021,359517.0
27051,"Grant, MN",2022,387804.0
27051,"Grant, MN",2023,370823.0
27051,"Grant, MN",2024,375110.0
27053,"Hennepin, MN",2019,96819450.0
27053,"Hennepin, MN",2020,99937096.0
27053,"Hennepin, MN",2021,111492484.0
27053,"Hennepin, MN",2022,114380782.0
27053,"Hennepin, MN",2023,121765461.0
27053,"Hennepin, MN",2024,127781586.0
27055,"Houston, MN",2019,962260.0
27055,"Houston, MN",2020,1040622.0
27055,"Houston, MN",2021,1108840.0
27055,"Houston, MN",2022,1148337.0
27055,"Houston, MN",2023,1194600.0
27055,"Houston, MN",2024,1245711.0
27057,"Hubbard, MN",2019,1125941.0
27057,"Hubbard, MN",2020,1203327.0
27057,"Hubbard, MN",2021,1316093.0
27057,"Hubbard, MN",2022,1199303.0
27057,"Hubbard, MN",2023,1308512.0
27057,"Hubbard, MN",2024,1352590.0
27059,"Isanti, MN",2019,1865450.0
27059,"Isanti, MN",2020,2026302.0
27059,"Isanti, MN",2021,2201342.0
27059,"Isanti, MN",2022,2257265.0
27059,"Isanti, MN",2023,2348651.0
27059,"Isanti, MN",2024,2478844.0
27061,"Itasca, MN",2019,1999402.0
27061,"Itasca, MN",2020,2179631.0
27061,"Itasca, MN",2021,2387299.0
27061,"Itasca, MN",2022,2362962.0
27061,"Itasca, MN",2023,2464651.0
27061,"Itasca, MN",2024,2620600.0
27063,"Jackson, MN",2019,512655.0
27063,"Jackson, MN",2020,583677.0
27063,"Jackson, MN",2021,624539.0
27063,"Jackson, MN",2022,635479.0
27063,"Jackson, MN",2023,609576.0
27063,"Jackson, MN",2024,624830.0
27065,"Kanabec, MN",2019,702815.0
27065,"Kanabec, MN",2020,789779.0
27065,"Kanabec, MN",2021,839147.0
27065,"Kanabec, MN",2022,824462.0
27065,"Kanabec, MN",2023,850155.0
27065,"Kanabec, MN",2024,896878.0
27067,"Kandiyohi, MN",2019,2204477.0
27067,"Kandiyohi, MN",2020,2359025.0
27067,"Kandiyohi, MN",2021,2561792.0
27067,"Kandiyohi, MN",2022,2653893.0
27067,"Kandiyohi, MN",2023,2819809.0
27067,"Kandiyohi, MN",2024,2955071.0
27069,"Kittson, MN",2019,197984.0
27069,"Kittson, MN",2020,261304.0
27069,"Kittson, MN",2021,281975.0
27069,"Kittson, MN",2022,291524.0
27069,"Kittson, MN",2023,269577.0
27069,"Kittson, MN",2024,252778.0
27071,"Koochiching, MN",2019,541889.0
27071,"Koochiching, MN",2020,571058.0
27071,"Koochiching, MN",2021,607881.0
27071,"Koochiching, MN",2022,633172.0
27071,"Koochiching, MN",2023,648427.0
27071,"Koochiching, MN",2024,667868.0
27073,"Lac qui Parle, MN",2019,334588.0
27073,"Lac qui Parle, MN",2020,381838.0
27073,"Lac qui Parle, MN",2021,431918.0
27073,"Lac qui Parle, MN",2022,467836.0
27073,"Lac qui Parle, MN",2023,455732.0
27073,"Lac qui Parle, MN",2024,453081.0
27075,"Lake, MN",2019,507789.0
27075,"Lake, MN",2020,535746.0
27075,"Lake, MN",2021,594518.0
27075,"Lake, MN",2022,594283.0
27075,"Lake, MN",2023,622297.0
27075,"Lake, MN",2024,649176.0
27077,"Lake of the Woods, MN",2019,197804.0
27077,"Lake of the Woods, MN",2020,214250.0
27077,"Lake of the Woods, MN",2021,232007.0
27077,"Lake of the Woods, MN",2022,232417.0
27077,"Lake of the Woods, MN",2023,242005.0
27077,"Lake of the Woods, MN",2024,248482.0
27079,"Le Sueur, MN",2019,1427637.0
27079,"Le Sueur, MN",2020,1545533.0
27079,"Le Sueur, MN",2021,1737348.0
27079,"Le Sueur, MN",2022,1786856.0
27079,"Le Sueur, MN",2023,1839544.0
27079,"Le Sueur, MN",2024,1896089.0
27081,"Lincoln, MN",2019,259925.0
27081,"Lincoln, MN",2020,288600.0
27081,"Lincoln, MN",2021,321231.0
27081,"Lincoln, MN",2022,351024.0
27081,"Lincoln, MN",2023,340123.0
27081,"Lincoln, MN",2024,336665.0
27083,"Lyon, MN",2019,1243262.0
27083,"Lyon, MN",2020,1368367.0
27083,"Lyon, MN",2021,1498021.0
27083,"Lyon, MN",2022,1561107.0
27083,"Lyon, MN",2023,1562309.0
27083,"Lyon, MN",2024,1595131.0
27085,"McLeod, MN",2019,1744089.0
27085,"McLeod, MN",2020,1898662.0
27085,"McLeod, MN",2021,2118350.0
27085,"McLeod, MN",2022,2185856.0
27085,"McLeod, MN",2023,2248868.0
27085,"McLeod, MN",2024,2350527.0
27087,"Mahnomen, MN",2019,190453.0
27087,"Mahnomen, MN",2020,222729.0
27087,"Mahnomen, MN",2021,262272.0
27087,"Mahnomen, MN",2022,264721.0
27087,"Mahnomen, MN",2023,258611.0
27087,"Mahnomen, MN",2024,273359.0
27089,"Marshall, MN",2019,479326.0
27089,"Marshall, MN",2020,587865.0
27089,"Marshall, MN",2021,660949.0
27089,"Marshall, MN",2022,708745.0
27089,"Marshall, MN",2023,628125.0
27089,"Marshall, MN",2024,615476.0
27091,"Martin, MN",2019,1019111.0
27091,"Martin, MN",2020,1087512.0
27091,"Martin, MN",2021,1232172.0
27091,"Martin, MN",2022,1268951.0
27091,"Martin, MN",2023,1214181.0
27091,"Martin, MN",2024,1273012.0
27093,"Meeker, MN",2019,1025999.0
27093,"Meeker, MN",2020,1145357.0
27093,"Meeker, MN",2021,1248888.0
27093,"Meeker, MN",2022,1310604.0
27093,"Meeker, MN",2023,1345489.0
27093,"Meeker, MN",2024,1403987.0
27095,"Mille Lacs, MN",2019,1144870.0
27095,"Mille Lacs, MN",2020,1246748.0
27095,"Mille Lacs, MN",2021,1391539.0
27095,"Mille Lacs, MN",2022,1391290.0
27095,"Mille Lacs, MN",2023,1450286.0
27095,"Mille Lacs, MN",2024,1520774.0
27097,"Morrison, MN",2019,1416168.0
27097,"Morrison, MN",2020,1605457.0
27097,"Morrison, MN",2021,1742765.0
27097,"Morrison, MN",2022,1822360.0
27097,"Morrison, MN",2023,1837836.0
27097,"Morrison, MN",2024,1902590.0
27099,"Mower, MN",2019,1817312.0
27099,"Mower, MN",2020,1998881.0
27099,"Mower, MN",2021,2213532.0
27099,"Mower, MN",2022,2205759.0
27099,"Mower, MN",2023,2303462.0
27099,"Mower, MN",2024,2354916.0
27101,"Murray, MN",2019,426008.0
27101,"Murray, MN",2020,504561.0
27101,"Murray, MN",2021,522696.0
27101,"Murray, MN",2022,573262.0
27101,"Murray, MN",2023,554530.0
27101,"Murray, MN",2024,562542.0
27103,"Nicollet, MN",2019,1713595.0
27103,"Nicollet, MN",2020,1834805.0
27103,"Nicollet, MN",2021,1956871.0
27103,"Nicollet, MN",2022,2033089.0
27103,"Nicollet, MN",2023,2103190.0
27103,"Nicollet, MN",2024,2196274.0
27105,"Nobles, MN",2019,964597.0
27105,"Nobles, MN",2020,1146125.0
27105,"Nobles, MN",2021,1210504.0
27105,"Nobles, MN",2022,1307680.0
27105,"Nobles, MN",2023,1323192.0
27105,"Nobles, MN",2024,1344571.0
27107,"Norman, MN",2019,242983.0
27107,"Norman, MN",2020,322395.0
27107,"Norman, MN",2021,387987.0
27107,"Norman, MN",2022,396053.0
27107,"Norman, MN",2023,349203.0
27107,"Norman, MN",2024,345402.0
27109,"Olmsted, MN",2019,9380597.0
27109,"Olmsted, MN",2020,10071650.0
27109,"Olmsted, MN",2021,10873022.0
27109,"Olmsted, MN",2022,11208282.0
27109,"Olmsted, MN",2023,11817492.0
27109,"Olmsted, MN",2024,12460643.0
27111,"Otter Tail, MN",2019,2812994.0
27111,"Otter Tail, MN",2020,3193255.0
27111,"Otter Tail, MN",2021,3412509.0
27111,"Otter Tail, MN",2022,3506574.0
27111,"Otter Tail, MN",2023,3628508.0
27111,"Otter Tail, MN",2024,3778062.0
27113,"Pennington, MN",2019,760348.0
27113,"Pennington, MN",2020,827340.0
27113,"Pennington, MN",2021,983865.0
27113,"Pennington, MN",2022,924311.0
27113,"Pennington, MN",2023,931747.0
27113,"Pennington, MN",2024,977624.0
27115,"Pine, MN",2019,1129434.0
27115,"Pine, MN",2020,1240512.0
27115,"Pine, MN",2021,1349408.0
27115,"Pine, MN",2022,1333206.0
27115,"Pine, MN",2023,1398513.0
27115,"Pine, MN",2024,1475823.0
27117,"Pipestone, MN",2019,487113.0
27117,"Pipestone, MN",2020,536570.0
27117,"Pipestone, MN",2021,602960.0
27117,"Pipestone, MN",2022,664822.0
27117,"Pipestone, MN",2023,664593.0
27117,"Pipestone, MN",2024,684970.0
27119,"Polk, MN",2019,1462974.0
27119,"Polk, MN",2020,1667497.0
27119,"Polk, MN",2021,1836871.0
27119,"Polk, MN",2022,1884782.0
27119,"Polk, MN",2023,1860782.0
27119,"Polk, MN",2024,1887417.0
27121,"Pope, MN",2019,558141.0
27121,"Pope, MN",2020,641244.0
27121,"Pope, MN",2021,733253.0
27121,"Pope, MN",2022,727454.0
27121,"Pope, MN",2023,751583.0
27121,"Pope, MN",2024,770042.0
27123,"Ramsey, MN",2019,29895802.0
27123,"Ramsey, MN",2020,31894451.0
27123,"Ramsey, MN",2021,35090056.0
27123,"Ramsey, MN",2022,35548090.0
27123,"Ramsey, MN",2023,37209413.0
27123,"Ramsey, MN",2024,38900092.0
27125,"Red Lake, MN",2019,197012.0
27125,"Red Lake, MN",2020,224471.0
27125,"Red Lake, MN",2021,269963.0
27125,"Red Lake, MN",2022,279625.0
27125,"Red Lake, MN",2023,265144.0
27125,"Red Lake, MN",2024,272740.0
27127,"Redwood, MN",2019,794667.0
27127,"Redwood, MN",2020,934224.0
27127,"Redwood, MN",2021,1092876.0
27127,"Redwood, MN",2022,1159825.0
27127,"Redwood, MN",2023,1240194.0
27127,"Redwood, MN",2024,1264675.0
27129,"Renville, MN",2019,695234.0
27129,"Renville, MN",2020,819547.0
27129,"Renville, MN",2021,922891.0
27129,"Renville, MN",2022,968336.0
27129,"Renville, MN",2023,936297.0
27129,"Renville, MN",2024,952131.0
27131,"Rice, MN",2019,2977570.0
27131,"Rice, MN",2020,3196567.0
27131,"Rice, MN",2021,3579863.0
27131,"Rice, MN",2022,3623044.0
27131,"Rice, MN",2023,3765808.0
27131,"Rice, MN",2024,3945502.0
27133,"Rock, MN",2019,462972.0
27133,"Rock, MN",2020,549881.0
27133,"Rock, MN",2021,562892.0
27133,"Rock, MN",2022,616654.0
27133,"Rock, MN",2023,605861.0
27133,"Rock, MN",2024,632432.0
27135,"Roseau, MN",2019,723478.0
27135,"Roseau, MN",2020,822360.0
27135,"Roseau, MN",2021,935772.0
27135,"Roseau, MN",2022,945135.0
27135,"Roseau, MN",2023,954055.0
27135,"Roseau, MN",2024,965446.0
27137,"St. Louis, MN",2019,9577877.0
27137,"St. Louis, MN",2020,10150938.0
27137,"St. Louis, MN",2021,11183165.0
27137,"St. Louis, MN",2022,11287977.0
27137,"St. Louis, MN",2023,11795148.0
27137,"St. Louis, MN",2024,12422450.0
27139,"Scott, MN",2019,9341461.0
27139,"Scott, MN",2020,9867326.0
27139,"Scott, MN",2021,11120691.0
27139,"Scott, MN",2022,11840233.0
27139,"Scott, MN",2023,12693107.0
27139,"Scott, MN",2024,13347002.0
27141,"Sherburne, MN",2019,4740554.0
27141,"Sherburne, MN",2020,5082804.0
27141,"Sherburne, MN",2021,5582575.0
27141,"Sherburne, MN",2022,5725381.0
27141,"Sherburne, MN",2023,6018764.0
27141,"Sherburne, MN",2024,6354859.0
27143,"Sibley, MN",2019,700109.0
27143,"Sibley, MN",2020,782580.0
27143,"Sibley, MN",2021,871154.0
27143,"Sibley, MN",2022,907193.0
27143,"Sibley, MN",2023,919881.0
27143,"Sibley, MN",2024,950815.0
